"V1" "V2" "V3"
"439" -48.3632949857 -1.24790464975 15.0016644617153
"440" -48.3536429858 -1.24790464975 10.2980297213578
"441" -48.3439909859 -1.24790464975 7.67704253278715
"442" -48.334338986 -1.24790464975 15.4063867168821
"443" -48.3246869861 -1.24790464975 12.9047003723161
"444" -48.3150349862 -1.24790464975 15.4813211082691
"445" -48.3053829863 -1.24790464975 17.9585042741826
"446" -48.2957309864 -1.24790464975 28.7171139084898
"447" -48.2860789865 -1.24790464975 29.8228904029517
"448" -48.2764269866 -1.24790464975 22.1991730367166
"449" -48.2667749867 -1.24790464975 20.283972592362
"450" -48.2571229868 -1.24790464975 22.4295641143004
"451" -48.2474709869 -1.24790464975 33.1862421601131
"452" -48.237818987 -1.24790464975 33.3660651133394
"453" -48.2281669871 -1.24790464975 36.4011198779975
"454" -48.2185149872 -1.24790464975 33.8516781031489
"455" -48.2088629873 -1.24790464975 37.8450433885352
"456" -48.4791189845 -1.25755664965 15.2046799804556
"457" -48.4694669846 -1.25755664965 14.9125234547464
"458" -48.4598149847 -1.25755664965 13.6862422448789
"459" -48.4501629848 -1.25755664965 13.0087496620537
"460" -48.4405109849 -1.25755664965 18.7585915135734
"461" -48.430858985 -1.25755664965 19.1708601094261
"462" -48.4212069851 -1.25755664965 17.4084206194908
"463" -48.4115549852 -1.25755664965 14.9756357148665
"464" -48.4019029853 -1.25755664965 14.9990746710515
"465" -48.3922509854 -1.25755664965 8.87951393233007
"466" -48.3825989855 -1.25755664965 17.9058120907666
"467" -48.3729469856 -1.25755664965 15.8226401715542
"468" -48.3632949857 -1.25755664965 13.9388723533339
"469" -48.3536429858 -1.25755664965 14.2949470289878
"470" -48.3439909859 -1.25755664965 9.78030888524523
"471" -48.334338986 -1.25755664965 18.2959297720991
"472" -48.3246869861 -1.25755664965 17.2317517713139
"473" -48.3150349862 -1.25755664965 17.3674960788649
"474" -48.3053829863 -1.25755664965 9.38326626917247
"475" -48.2957309864 -1.25755664965 12.1668396631261
"476" -48.2860789865 -1.25755664965 16.9178126413824
"477" -48.2764269866 -1.25755664965 20.056189016752
"478" -48.2667749867 -1.25755664965 24.0938082515676
"479" -48.2571229868 -1.25755664965 19.6324057858401
"480" -48.2474709869 -1.25755664965 20.0221922394325
"481" -48.237818987 -1.25755664965 25.8390281447808
"482" -48.2281669871 -1.25755664965 30.744540208657
"483" -48.2185149872 -1.25755664965 34.3169432378648
"484" -48.2088629873 -1.25755664965 38.1524237234596
"485" -48.4887709844 -1.26720864955 15.5340007405903
"486" -48.4791189845 -1.26720864955 16.819592507147
"487" -48.4694669846 -1.26720864955 15.8421949948592
"488" -48.4598149847 -1.26720864955 17.6588260947196
"489" -48.4501629848 -1.26720864955 22.4979134081752
"490" -48.4405109849 -1.26720864955 11.9140506624819
"491" -48.430858985 -1.26720864955 10.9884413598188
"492" -48.4212069851 -1.26720864955 18.370074697562
"493" -48.4115549852 -1.26720864955 14.8357641836656
"494" -48.4019029853 -1.26720864955 13.2782711005578
"495" -48.3922509854 -1.26720864955 22.7433043460752
"496" -48.3825989855 -1.26720864955 22.1301296521365
"497" -48.3729469856 -1.26720864955 11.9010623248823
"498" -48.3632949857 -1.26720864955 14.804734658608
"499" -48.3536429858 -1.26720864955 8.60155810215667
"500" -48.3439909859 -1.26720864955 17.6732686247658
"501" -48.334338986 -1.26720864955 13.2482361849227
"502" -48.3246869861 -1.26720864955 16.6099873533194
"503" -48.3150349862 -1.26720864955 22.9738028219628
"504" -48.3053829863 -1.26720864955 15.0163723356687
"505" -48.2957309864 -1.26720864955 9.96960552016048
"506" -48.2860789865 -1.26720864955 13.7890475237277
"507" -48.2764269866 -1.26720864955 11.4714442356975
"508" -48.2667749867 -1.26720864955 15.6514926938302
"509" -48.2571229868 -1.26720864955 10.5908177068119
"510" -48.2474709869 -1.26720864955 23.4333872632693
"511" -48.237818987 -1.26720864955 30.6024845869819
"512" -48.2281669871 -1.26720864955 30.2856376652682
"513" -48.2185149872 -1.26720864955 33.9293448866469
"514" -48.4887709844 -1.27686064945 19.0095966447692
"515" -48.4791189845 -1.27686064945 18.91537684867
"516" -48.4694669846 -1.27686064945 26.7216273077131
"517" -48.4598149847 -1.27686064945 13.8193722304716
"518" -48.4501629848 -1.27686064945 8.80974183267488
"519" -48.4405109849 -1.27686064945 9.55271626853735
"520" -48.430858985 -1.27686064945 10.2375644771537
"521" -48.4212069851 -1.27686064945 15.2931247860488
