"x" "y" "altitude"
"229573" -48.4669303229838 -1.28796565335198 7
"71096" -48.1930524248224 -1.15866060773616 19
"195176" -48.3687209844053 -1.26244947374166 14
"48250" -48.4097670005882 -1.13931712444376 8
"299296" -48.5330654755958 -1.3419421151854 11
"258640" -48.2395063444497 -1.3100691508657 33
"370452" -48.4625808136324 -1.40164337130105 9
"257085" -48.2650343677997 -1.30898025471966 21
"415649" -48.486894153855 -1.43826098531645 18
"288595" -48.2440127712536 -1.33316027261082 39
"139260" -48.3053634771736 -1.21630257921548 10
"361291" -48.2654946076815 -1.39360037166446 33
"180981" -48.3205888743064 -1.25169402473375 18
"340341" -48.2804976272462 -1.37686129894367 35
"48228" -48.4239187427359 -1.13932990285201 24
"29790" -48.3332013410891 -1.12011550190559 30
"37144" -48.3248701823953 -1.12806752728091 28
"306076" -48.4794970189862 -1.34775286181776 12
"417056" -48.4136263539135 -1.43929579128191 19
"368544" -48.342629350533 -1.39955437933037 14
"220365" -48.2858748347977 -1.28065639225537 34
"309982" -48.3947135946529 -1.35115430207488 18
"232569" -48.410455501512 -1.29042225200934 13
"206516" -48.2707635645734 -1.2704467309611 29
"311891" -48.5397153065393 -1.35284287098718 17
"385760" -48.4591681513389 -1.41365024546601 27
"282596" -48.3615765698807 -1.32863506096265 10
"37952" -48.3177941162879 -1.12889882218703 24
"372712" -48.3034990018772 -1.40300042215148 16
"125826" -48.3160120253381 -1.20386958538499 31
"41853" -48.4577779460549 -1.13321523040157 9
"368426" -48.441144455672 -1.39966469880031 17
"229188" -48.5370652271819 -1.2882831741037 17
"67905" -48.2402198695441 -1.15619388023625 20
"441754" -48.4578534227866 -1.47293360068498 9
"320932" -48.3359857932398 -1.35994362606403 21
"183537" -48.361098964035 -1.25364390831017 17
"91954" -48.3664475812344 -1.17474818821693 16
"364514" -48.3764880900052 -1.39624118856609 16
"269153" -48.2739033883658 -1.31820604487361 32
"302746" -48.4215553897473 -1.34450767485207 18
"54970" -48.4103162120512 -1.14574165988461 20
"199293" -48.3180221386043 -1.26535772774741 19
"294880" -48.5408398580033 -1.33845832421043 25
"7390" -48.4125904833661 -1.08345836718846 15
"187665" -48.466544323281 -1.25696095463583 18
"457133" -48.4807750472358 -1.51182031416986 17
"150508" -48.1943717115016 -1.22568337390643 44
"279324" -48.272230122898 -1.3259307876911 26
"80977" -48.2429845909051 -1.16625022179697 17
"200295" -48.5403240001974 -1.26625000342463 15
"185992" -48.3921756506054 -1.25563037727053 7
"2039" -48.3700377588583 -1.06962418901691 4
"86035" -48.3479995495135 -1.17040159034768 20
"9882" -48.2394496758413 -1.09000687304534 9
"410346" -48.3006893236125 -1.43301983567611 27
"231306" -48.4355705435834 -1.28933062889854 12
"455466" -48.4461589772197 -1.50608858930383 18
"134730" -48.2172746567187 -1.21237270569258 21
"44832" -48.4540010095655 -1.13667540341905 12
"136718" -48.2596767294347 -1.2142082567822 20
"280129" -48.4141890412187 -1.32671950363259 17
"112671" -48.2571093693276 -1.19195705046641 18
"113176" -48.1752626983321 -1.19243222489 30
"257259" -48.429306364354 -1.30943458303986 17
"253439" -48.5355980436677 -1.30674875141497 22
"231253" -48.5342271910566 -1.289428777386 13
"395196" -48.3245284199408 -1.42067961244396 11
"78688" -48.1902725517021 -1.16424293424116 26
"103634" -48.381237318697 -1.18453766860654 27
"212928" -48.2634060419506 -1.27490724993071 32
"114822" -48.4093006690159 -1.19406062841459 14
"411158" -48.2390869608666 -1.43378369856966 17
"28285" -48.3656667524986 -1.11832965199598 23
"96689" -48.350350305792 -1.17864295695358 6
"331612" -48.4618516879332 -1.36966079032507 15
"89957" -48.4653734355799 -1.17344373651399 19
"392970" -48.3447346674558 -1.41910713791834 19
"55570" -48.3256861138937 -1.14594264683683 27
"68900" -48.3860260039043 -1.15731041813947 27
"323908" -48.2685823139781 -1.36251155000042 35
"275634" -48.5373852636252 -1.32378984191675 22
"179252" -48.2151547325442 -1.25000092400594 37
"235109" -48.3149974085552 -1.29227757909155 15
"386360" -48.2955978116512 -1.41394298639541 20
"12524" -48.371373897831 -1.09682890840838 20
"312074" -48.3107702752381 -1.3525982488159 26
"449569" -48.4205018991833 -1.49376863108904 6
"264318" -48.2479177769669 -1.3146088267994 36
"455540" -48.479046655386 -1.50640646193794 16
"405250" -48.4065613327984 -1.4289534399009 26
"25704" -48.2924190773288 -1.11533009008883 14
"267900" -48.5364199633441 -1.31764355055922 19
"37777" -48.2317841249608 -1.12867800133429 20
"229835" -48.2692190406497 -1.28789969004375 40
"96281" -48.4560726972675 -1.17846292242475 8
"241625" -48.4555628966262 -1.29733127782713 3
"87868" -48.2876494987282 -1.17160021524444 13
"253748" -48.395009934242 -1.30671762756821 7
"243119" -48.5462442259291 -1.29893786336363 23
"317288" -48.2402864394272 -1.35698682994568 30
"265911" -48.4456726214393 -1.31601529778742 15
"274683" -48.4464360233945 -1.32332479250298 17
"433824" -48.2988810060683 -1.45372432419564 18
"452973" -48.4838635356187 -1.50101185328734 17
"195803" -48.4114541435689 -1.26305128363435 9
"73814" -48.4053075822673 -1.16109886436525 14
"271386" -48.5385448512337 -1.32053211116914 16
"166219" -48.3919139841615 -1.23957026418364 16
"439729" -48.5071251207225 -1.46481934585869 9
"253012" -48.3307993808305 -1.30597945581637 10
"315428" -48.3590500583673 -1.35572387905854 2
"216386" -48.3505302645292 -1.27760575721828 17
"114700" -48.2434009923065 -1.19417740632239 31
"410663" -48.2813570749777 -1.43346227268053 22
"161158" -48.2224812392735 -1.23579919678038 26
"424154" -48.445811245002 -1.44603583495628 12
"74770" -48.3340795868265 -1.16072490616508 24
"422370" -48.4719006941647 -1.44438932921474 8
"390160" -48.3428875427161 -1.41659138849968 28
"104257" -48.1505795789537 -1.18430848459278 19
"407386" -48.2704461889072 -1.43047028289024 17
"330033" -48.3890066424339 -1.36804583645607 28
"7049" -48.3532123599967 -1.08228953614851 14
"176101" -48.2627405637495 -1.2479567744553 20
"375521" -48.2603478200371 -1.40518410981597 21
"62522" -48.435284315372 -1.15218844454518 29
"243219" -48.4251548664554 -1.29853724061572 2
"310255" -48.2790003722289 -1.35116620703038 49
"211410" -48.3033153773279 -1.27334138285842 21
"104803" -48.2356136821849 -1.18509338851187 20
"348175" -48.3151758504645 -1.38332441669308 18
"92984" -48.3661693185096 -1.175585812324 16
"295464" -48.3438066940569 -1.33839106227332 5
"173491" -48.4163272003115 -1.24587877671729 12
"88319" -48.2036743697272 -1.17198250087029 27
"207847" -48.2917115096806 -1.27130676729547 4
"216129" -48.2596577680923 -1.2772770418228 28
"54980" -48.4047665379213 -1.14573660239628 32
"130448" -48.3654444159933 -1.20840239096852 21
"237484" -48.4299458231611 -1.2945619815528 17
"373728" -48.3351322337341 -1.40373514310945 32
"168672" -48.2401345254892 -1.24137021226592 32
"429659" -48.3701825318942 -1.45069692167849 20
"136883" -48.3908283965758 -1.2144320490835 26
"206383" -48.3871658816598 -1.27056792469641 12
"235253" -48.5380166415893 -1.29297069343667 15
"163640" -48.3002093261233 -1.23724346146877 27
"147134" -48.4268939780809 -1.22312546433043 17
"385192" -48.3940445503327 -1.41329826942581 24
"30500" -48.2577326679108 -1.12074353276501 20
"199430" -48.5181533301049 -1.26594939567203 20
"107323" -48.3715689764978 -1.18746107146506 27
"69689" -48.3215131814026 -1.15766873035523 15
"71394" -48.3273892541774 -1.15891841266532 20
"210122" -48.4625509698066 -1.27315745226521 21
"142976" -48.1730151372114 -1.21962893566326 22
"347427" -48.3321032155124 -1.3829247110724 28
"19252" -48.3961980945025 -1.10802288195694 20
"176605" -48.3858007007193 -1.24822250545628 18
"398087" -48.4628348443005 -1.42329072095683 16
"159309" -48.5539836071701 -1.23385994822912 14
"62281" -48.3842273659464 -1.15186239472349 18
"166487" -48.4224380814058 -1.23974001677087 11
"277106" -48.2633526446467 -1.32447801434745 29
"30378" -48.4035400151972 -1.12087738100163 17
"96491" -48.2604522780378 -1.17827608646741 8
"191328" -48.3918941364353 -1.25967996940491 5
"53999" -48.4486612270608 -1.14448130519551 16
"81631" -48.2551918338016 -1.16682077975613 20
"192557" -48.3993856045865 -1.26052541967821 13
"395796" -48.3632784640422 -1.42136285913437 12
"299791" -48.2963529194957 -1.34196948292442 24
"416952" -48.4906856809823 -1.43956869346255 8
"189143" -48.5219071275757 -1.25827143528754 19
"229309" -48.4062958490519 -1.28762493552141 19
"371586" -48.3442914976184 -1.40206989180355 24
"3621" -48.3602946156526 -1.07433584791945 25
"227768" -48.2417517883847 -1.28633393313436 52
"227625" -48.4387646399905 -1.28654074638538 12
"221997" -48.226773846898 -1.28184936586773 48
"47010" -48.4129589379847 -1.13834243963025 20
"194768" -48.3954990343968 -1.26219732309577 13
"24314" -48.4231086280464 -1.11391206655315 21
"141679" -48.1799526511199 -1.21812830252441 32
"404306" -48.4471260851946 -1.42828539364628 13
"281128" -48.3914776235343 -1.32782913146931 11
"109289" -48.2645111054444 -1.18898555685083 21
"6207" -48.3487746148341 -1.08033058635726 23
"348641" -48.4875073040882 -1.38416622687451 6
"4663" -48.3912305024377 -1.07673667476098 20
"153226" -48.5387247487384 -1.22853843757007 3
"197545" -48.2525497615573 -1.26446953518931 18
"167839" -48.2147485310833 -1.24050562173216 34
"448761" -48.4569524369021 -1.49232172670579 14
"112142" -48.2011346919016 -1.19155125493754 31
"408138" -48.3930991324847 -1.43145181091855 19
"11567" -48.355143908096 -1.09458015707113 16
"46125" -48.3742513756169 -1.1373296615543 12
"174513" -48.4507364626949 -1.24661081834093 24
"104999" -48.3345833197273 -1.18549831147472 23
"367879" -48.3587248679282 -1.39901410003349 20
"12584" -48.24665703163 -1.09671596623196 11
"387462" -48.3679201069795 -1.41488852256349 20
"282863" -48.3565814184295 -1.3289089774982 11
"191" -48.3658558484325 -1.06037587309373 11
"227213" -48.2425847694178 -1.28577630503124 45
"188572" -48.2408487131734 -1.25792388103095 28
"302929" -48.2279033914983 -1.3440502735137 30
"162702" -48.400796678231 -1.2365067183694 17
"12032" -48.353339269331 -1.09583537339954 14
"130382" -48.2964368126004 -1.20847374537481 45
"134437" -48.244326380416 -1.2120514877227 27
"145719" -48.1794865677691 -1.2216650084309 20
"397275" -48.3706313816289 -1.4222091910073 17
"438004" -48.4988731208719 -1.4604805540672 7
"235099" -48.3219343761548 -1.29228495421332 13
"88551" -48.2805737723834 -1.17215186013412 23
"84854" -48.2402069771896 -1.16945905057899 18
"392811" -48.4536118916257 -1.41895110267768 17
"4115" -48.3451719381563 -1.07530017154115 18
"59617" -48.4649783571822 -1.14970134804815 13
"446372" -48.3758290873328 -1.48701222808216 13
"406449" -48.2515784619851 -1.42960979614374 21
"435719" -48.3127603955232 -1.45649393724405 20
"123411" -48.3006957093843 -1.20163562474726 30
"10074" -48.3418287478939 -1.09093752093363 25
"178770" -48.3608252520312 -1.24987315134832 12
"298103" -48.3465791877243 -1.34062841546823 11
"351552" -48.4518432139268 -1.3864089801316 11
"211830" -48.2785181862761 -1.27404258908545 30
"226317" -48.4038006302429 -1.28538794312757 15
"262722" -48.5354525881761 -1.31359226150313 22
"244665" -48.3815864577916 -1.29960937021508 14
"76056" -48.2291159453625 -1.16246643561787 23
"210224" -48.40668026423 -1.2732876739925 28
"73694" -48.193327933624 -1.16061567355096 26
"199137" -48.429627817138 -1.26558323939064 14
"31247" -48.3142628089197 -1.12198325193598 33
"368364" -48.2627133658079 -1.3991825566035 20
"249887" -48.3616030025931 -1.30349855604048 14
"205602" -48.4114007760586 -1.27022008528548 25
"63525" -48.4696928515487 -1.15305738788889 14
"226235" -48.457358712737 -1.28544221037734 20
"41640" -48.4085239283406 -1.13303162216922 26
"222219" -48.3702272119507 -1.28214143536025 16
"164589" -48.255953314185 -1.23775627532952 24
"330349" -48.4030664760777 -1.36843360710112 23
"215623" -48.2671493802323 -1.27721525784154 35
"423422" -48.3999747088568 -1.44556448247386 18
"226373" -48.3561111024782 -1.28589725799248 21
"240992" -48.4233988554686 -1.29704579268266 16
"361898" -48.2585573568777 -1.39387152173979 29
"50141" -48.2854587662561 -1.14115681694628 19
"418131" -48.2831992817106 -1.43998092884765 28
"353701" -48.4664114088883 -1.38796097147506 15
"121138" -48.1551880947393 -1.19920640277826 23
"324192" -48.2860171746892 -1.36248484708035 24
"168486" -48.4491455843902 -1.24165143638784 20
"42886" -48.4348838927159 -1.134381977709 11
"150616" -48.3963668584194 -1.2261681444656 17
"303885" -48.2437678641941 -1.34540122456381 41
"375806" -48.3021088399968 -1.40537269730575 15
"233609" -48.4307122605315 -1.29128086812679 13
"214793" -48.4208754137131 -1.27681664214262 16
"9180" -48.4088402386169 -1.08848264302391 9
"134010" -48.3765403304281 -1.2119044356656 36
"380880" -48.3635696967533 -1.40921385814439 16
"334271" -48.404265343607 -1.37183311582942 19
"240337" -48.3362895042528 -1.29662913665089 15
"114443" -48.1728112195108 -1.19322090079684 43
"174401" -48.3188100327528 -1.24683795125726 12
"92957" -48.385315407591 -1.17560393470917 18
"73446" -48.4386064376444 -1.16085013356805 18
"260606" -48.2725233125337 -1.31150193843874 24
"143749" -48.3710285388311 -1.22055726399713 21
"202350" -48.3904985896432 -1.26777830297224 27
"400098" -48.3173489322584 -1.4243817240449 19
"148107" -48.3413285566072 -1.22427575660363 20
"293132" -48.4317757478529 -1.33680955544182 18
"29316" -48.3512373015401 -1.11943374452726 35
"311328" -48.4078938427285 -1.35228572004107 16
"132424" -48.323404780629 -1.21045564844507 17
"135396" -48.2612501576731 -1.21304622979175 26
"398742" -48.3370524143586 -1.42328758039433 13
"145149" -48.2878781062285 -1.22131194472798 15
"178063" -48.3805273106075 -1.24933441763586 16
"257513" -48.2191138084563 -1.30934828595511 37
"189259" -48.3966131682604 -1.25800890497105 11
"425676" -48.2784735054582 -1.44711672578383 20
"58826" -48.3667487382014 -1.14919286858671 27
"186527" -48.2359578205401 -1.255608377766 28
"129219" -48.3414438058353 -1.20712203462854 23
"367388" -48.2449558895485 -1.39832382055363 18
"59521" -48.2643646364078 -1.14923559853894 22
"117190" -48.3153722120837 -1.19606450151731 12
"186940" -48.5106692140676 -1.2565846953346 20
"217920" -48.2121379097349 -1.27825225951719 23
"319981" -48.4610295350191 -1.35974416828493 13
"295083" -48.3500505249259 -1.33811857194249 13
"49890" -48.3839597795598 -1.14096944235568 20
"6953" -48.337674625441 -1.08199654963777 15
"295307" -48.4564725573147 -1.3385113368842 17
"235093" -48.32692887124 -1.29242989585268 8
"5565" -48.3953907146538 -1.07897467968841 21
"119036" -48.3425628948561 -1.19762725278777 17
"242038" -48.2675439333522 -1.29753280832375 30
"131087" -48.3781249927798 -1.20877783533096 38
"315210" -48.3396258698565 -1.35542317510103 18
"408401" -48.3853285200875 -1.4317222022336 21
"58721" -48.4488843977056 -1.14884896811239 14
"250945" -48.3417271571699 -1.30424555434648 16
"94355" -48.2865348124551 -1.1766261294718 21
"1128" -48.3394459024812 -1.06579928437472 7
"46325" -48.4615202130452 -1.13768761188471 17
"200567" -48.2097859961026 -1.26685049751816 35
"27094" -48.3728822815402 -1.11693967684314 23
"399922" -48.4498126390142 -1.42481248694377 18
"394153" -48.2581109641157 -1.41970354860211 35
"336835" -48.3591688368551 -1.37401777808207 22
"363142" -48.3687192575438 -1.3951152604431 21
"336089" -48.3669395443767 -1.37332817572562 15
"166385" -48.3384831485944 -1.23933053312656 17
"246113" -48.445688027838 -1.30079272671309 22
"11809" -48.3512588827335 -1.09513528927702 22
"394231" -48.4408445049465 -1.42019382124721 40
"380452" -48.2438332327728 -1.40921392428297 17
"385964" -48.3029319793361 -1.41347281068709 23
"193466" -48.2553743259936 -1.26093511898917 12
"170236" -48.4055077819144 -1.24293536947634 12
"29390" -48.2582888612366 -1.11934770054988 14
"428012" -48.3295298235818 -1.4492525405115 24
"378414" -48.3807765118722 -1.40783691102963 30
"86614" -48.3964191166762 -1.17086623539171 33
"347035" -48.4417573724393 -1.38274701447496 14
"323593" -48.3089556635012 -1.36251075998746 22
"338548" -48.37789825291 -1.37566779383083 19
"295446" -48.3601785873764 -1.33850196142055 10
"115863" -48.1636082087601 -1.19465414350407 13
"103335" -48.3601491557856 -1.18423822294252 13
"101792" -48.1608464478285 -1.1823643610384 30
"262369" -48.2227167570911 -1.31298272253094 28
"329495" -48.3190784683027 -1.36740961376436 29
"449561" -48.426884993413 -1.49377616633512 6
"55643" -48.2568765297089 -1.14601674918941 24
"247616" -48.3530026018371 -1.30181370955339 10
"30788" -48.388583363119 -1.12147845002089 13
"242413" -48.4778820211846 -1.29814385878386 16
"13566" -48.3872339108717 -1.09935660457868 17
"200099" -48.4369807835281 -1.26642850214795 21
"403554" -48.309714477754 -1.42730523102734 17
"390013" -48.4400157828474 -1.41670149621095 33
"186951" -48.4608559656584 -1.25639675737927 14
"122124" -48.3661456306625 -1.20058278693499 30
"439121" -48.4527305804932 -1.46280255080867 4
"81040" -48.1591982311099 -1.16616630401857 17
"215099" -48.440439382272 -1.27676650409444 11
"243369" -48.3136035446422 -1.29842034088484 19
"49706" -48.3505243847782 -1.14065933449876 12
"355012" -48.4755684922606 -1.38908811118534 12
"432888" -48.2584872122473 -1.45321649939214 20
"263303" -48.4642680194817 -1.31393952271455 11
"307992" -48.245983525017 -1.34903422922686 36
"372396" -48.3771743970708 -1.40294511574013 30
"164047" -48.4216076185299 -1.23764438984609 14
"48523" -48.4190624861494 -1.1396048336989 17
"175713" -48.3266977626235 -1.24732480726776 13
"16705" -48.233610355605 -1.10424401872806 9
"67381" -48.4391656874233 -1.15610233377427 27
"136183" -48.5362403037604 -1.21401080895921 13
"398797" -48.300145756925 -1.42324437082092 17
"362312" -48.4735269682324 -1.39504472855802 11
"248709" -48.4509587259195 -1.30275329648577 25
"75257" -48.2366076519605 -1.16177566460236 12
"249989" -48.2515367615941 -1.30365927312321 30
"312441" -48.2419559883073 -1.35279974103416 50
"308334" -48.5408285344908 -1.34977133483031 12
"414439" -48.4860625344231 -1.43736623258915 15
"337318" -48.4753522730416 -1.37484256695278 11
"77546" -48.4463043950752 -1.16360373218876 19
"70224" -48.4189069378857 -1.158318322751 17
"190791" -48.3671981766127 -1.25909636724571 23
"62179" -48.4702488340051 -1.15194060896832 14
"120358" -48.2515536324096 -1.19865394284786 37
"383294" -48.2749082042835 -1.41148494263102 24
"271927" -48.355480342802 -1.32052898816479 15
"256605" -48.2602252319294 -1.30869569632677 17
"346431" -48.2416453447595 -1.38184315432626 37
"178975" -48.5087325379478 -1.25029797326558 21
"219756" -48.4801195629294 -1.2804371514548 15
"322971" -48.4536726933634 -1.36225020211975 22
"226857" -48.2495215995277 -1.28550457238275 24
"70143" -48.1797364190971 -1.15780952979547 23
"153969" -48.2001025380721 -1.22857507400823 31
"185855" -48.2070336477187 -1.25536797273183 28
"131098" -48.3708546261965 -1.20910591270706 20
"418524" -48.3792131330121 -1.44065272503302 20
"329630" -48.4557017450308 -1.36802488284794 13
"327742" -48.3475226215351 -1.36618462247526 18
"396917" -48.3686891624883 -1.42192766589968 8
"147952" -48.438548054123 -1.22397462785052 21
"257722" -48.3621515687922 -1.30964362380388 13
"94931" -48.4560737110601 -1.17734565930658 19
"148377" -48.5481641570877 -1.22449681033475 14
"275457" -48.3541589364923 -1.32366961970198 12
"353648" -48.2484367965541 -1.38757609239581 34
"123349" -48.257654840437 -1.20145281390637 31
"323925" -48.2545975489055 -1.36258863163062 38
"93404" -48.3008248610321 -1.17580224789586 30
"196361" -48.2692451133759 -1.26318399972516 22
"174362" -48.4040549779482 -1.24668902493886 18
"79809" -48.2479794834198 -1.16541733872246 11
"445688" -48.4096887447808 -1.48495770828335 21
"375640" -48.4250420858307 -1.40551243678316 26
"374096" -48.3010004927972 -1.40397500378843 14
"18581" -48.3898168589088 -1.10717932193625 32
"411057" -48.4130772931109 -1.43398834825165 25
"365438" -48.4350418001086 -1.39714418670218 22
"2160" -48.3408758495577 -1.06998988586421 8
"442181" -48.4231141366444 -1.47477875765547 10
"295918" -48.2366073526177 -1.33883031960677 33
"379045" -48.4006178751007 -1.40827822581698 26
"379362" -48.4114405163181 -1.40856965989015 25
"208965" -48.3175156585634 -1.27217175078465 16
"354810" -48.382324002674 -1.38870665718754 21
"449181" -48.4160624840342 -1.49292545940392 12
"54187" -48.2868423731146 -1.14506802327109 21
"230866" -48.3270714047202 -1.28879931582718 9
"219245" -48.443488753716 -1.27998166004082 9
"274167" -48.3589009063421 -1.32225496467791 9
"410570" -48.3650685591403 -1.43337461832713 17
"230738" -48.3760929964599 -1.28973509564154 27
"402624" -48.4314015722362 -1.42674706279693 3
"259462" -48.435687298665 -1.31111703225313 9
"215494" -48.3877143922836 -1.276992400752 11
"331299" -48.2555336613669 -1.36901292233694 29
"236124" -48.4568514867047 -1.29320668633533 16
"280275" -48.4767429397311 -1.32708029395016 18
"269576" -48.2465723199572 -1.31859466312817 35
"267471" -48.2954089623287 -1.31697290333729 13
"65728" -48.1984665431197 -1.15447714937504 20
"133394" -48.3794544463504 -1.21134867864197 33
"451017" -48.4773919950383 -1.49718697260575 19
"339302" -48.3382156639593 -1.37608903160237 26
"344889" -48.3262782414342 -1.38082346071975 25
"22495" -48.42338780997 -1.11195714977928 16
"371101" -48.4880435121304 -1.40195033459982 12
"379821" -48.3209743291961 -1.40874598964345 16
"393862" -48.464156903679 -1.41980071839015 12
"244741" -48.2993121633026 -1.2996617690517 22
"31860" -48.3599290417651 -1.12201735734196 34
"22014" -48.4261631369459 -1.11140096897476 7
"160752" -48.2860610601702 -1.23471542485276 18
"11823" -48.3429349193641 -1.09512786913765 22
"360451" -48.2854741443227 -1.39278581349022 42
"405337" -48.3373233277057 -1.42901332196238 22
"424862" -48.3309205895774 -1.44646131531237 25
"60260" -48.4058724407568 -1.15020649131732 19
"345928" -48.3551366591299 -1.38169385024513 32
"108392" -48.4391362971407 -1.18843270802187 12
"96593" -48.4359076963093 -1.17881671755897 16
"66459" -48.4146548361002 -1.15533514510445 33
"208366" -48.5143432616332 -1.27266603336817 15
"448516" -48.4696270344659 -1.49187091395067 21
"183384" -48.5192750409242 -1.25365997979822 14
"238971" -48.3044500490987 -1.29533842883347 24
"264970" -48.2905554017392 -1.31487300553444 20
"393884" -48.441955048638 -1.41977609040176 22
"100474" -48.3683833681477 -1.18173243943885 10
"316606" -48.3211715059362 -1.356659473966 11
"15131" -48.3945385867039 -1.10187675625592 8
"27673" -48.2731340609664 -1.11754635569397 18
"207624" -48.4648651810355 -1.27148383819933 20
"255034" -48.4613138847262 -1.30797774043524 24
"302352" -48.3704397148494 -1.34428519603641 16
"300449" -48.4198060102393 -1.34260031406229 17
"97797" -48.2967980252112 -1.1795686068187 15
"217608" -48.470685881383 -1.27865877578574 21
"254859" -48.3020785886647 -1.30748462129421 19
"189779" -48.2883952727446 -1.25840061213896 19
"80191" -48.2774927483237 -1.16624914478377 14
"48795" -48.4310633023843 -1.14017425929553 22
"77829" -48.3723148675128 -1.16463697601805 31
"419488" -48.4696834399343 -1.44168676579798 10
"144593" -48.2243406442198 -1.22110698475411 16
"288972" -48.5350164245285 -1.33370378203421 17
"392309" -48.4033816508603 -1.41847592373543 16
"143171" -48.2944461732453 -1.2199222136627 14
"165839" -48.2510966492711 -1.23886828751294 36
"374509" -48.4808247979276 -1.40473573490542 9
"72165" -48.339962955614 -1.15964125417565 11
"288498" -48.3282731126208 -1.33306761423248 16
"61877" -48.4677516012889 -1.15165905662211 15
"300559" -48.3163309727282 -1.34255020787805 32
"10039" -48.3661071977821 -1.09081937655482 18
"106410" -48.2580657631723 -1.18677154500963 31
"240232" -48.4048995690846 -1.2962819458527 11
"414041" -48.3226073914438 -1.43639716858935 27
"218671" -48.3900704013246 -1.27964817300062 20
"426055" -48.3861429061599 -1.44764324311275 21
"365636" -48.2885216566008 -1.39697851533879 48
"456437" -48.4672679229233 -1.50914598508734 13
"432963" -48.4452477364331 -1.45357665170391 5
"280421" -48.340488915832 -1.3271227449682 10
"116438" -48.1638853543331 -1.19493368032406 14
"205069" -48.558668174283 -1.26989885605379 18
"449537" -48.4471445923214 -1.49379995921758 15
"26076" -48.3884218681034 -1.11583642127797 20
"48170" -48.4658196189954 -1.1397164750386 5
"291023" -48.3676744800905 -1.33517714145818 13
"212492" -48.3451223633833 -1.27464430399474 17
"357789" -48.2903321706398 -1.39097613394794 32
"162872" -48.2581744183898 -1.23636223340284 20
"237921" -48.361057301796 -1.29456054910898 9
"35479" -48.3318080611535 -1.12667750109189 19
"53689" -48.2091576119821 -1.14449024381395 18
"89229" -48.456570551835 -1.17346672517682 15
"170751" -48.5563057971159 -1.24369477079868 20
"209789" -48.2198473712629 -1.27262615581647 31
"204120" -48.2721526497439 -1.26877256227341 17
"411539" -48.4039189785437 -1.43425721199254 21
"190382" -48.4010021269088 -1.25849574494316 10
"16581" -48.393149015023 -1.10438925217834 19
"26692" -48.4194989054897 -1.1167019661548 24
"95949" -48.4566279458989 -1.1781841169294 4
"200812" -48.3627507999857 -1.26663280983871 10
"203397" -48.3499845222402 -1.26857474067733 14
"100206" -48.240750215399 -1.18132844104493 19
"257195" -48.4787032764442 -1.30948510414579 8
"89204" -48.1614570181651 -1.17301017824358 31
"211211" -48.4487671517052 -1.27412135420609 13
"68340" -48.3781182323212 -1.15688411915318 22
"394800" -48.2384096018492 -1.4200988352559 14
"107330" -48.3681006160495 -1.1873180997127 31
"171568" -48.3936437784308 -1.24418046460115 16
"365333" -48.2738154354569 -1.39668210466812 24
"50842" -48.3642582331395 -1.14178921914548 17
"294060" -48.2382277740489 -1.33715656089741 38
"249500" -48.3975846888508 -1.30353626190741 8
"396654" -48.2943204459394 -1.42156182099445 25
"454608" -48.454440878241 -1.50423624437215 19
"370957" -48.3345797734009 -1.40150020087621 25
"17702" -48.4202018297917 -1.10608887419173 19
"84641" -48.4286089096271 -1.16949960609975 18
"279383" -48.2306096748637 -1.32625660356178 35
"133047" -48.1713599353531 -1.21057946932924 33
"171097" -48.4385289391613 -1.24394542347744 16
"321395" -48.428559169027 -1.36082679882726 16
"235521" -48.2471556716834 -1.29248371581459 11
"98315" -48.4202743481075 -1.18024526818866 32
"447374" -48.396223448057 -1.48968991731208 10
"313437" -48.3032768511155 -1.35384664133027 32
"13344" -48.4020331393569 -1.09881100173062 9
"51173" -48.3342911816712 -1.14204068057209 30
"42534" -48.2785294627481 -1.13360976922554 24
"384362" -48.4591693661467 -1.41253298173729 30
"330492" -48.2906631060158 -1.36827117784445 29
"268411" -48.471063247067 -1.31778709557936 7
"206133" -48.2789492106744 -1.27008305816565 15
"133153" -48.3510128022018 -1.2111811822277 22
"386727" -48.350382877078 -1.41408640250738 31
"328738" -48.3597778849382 -1.36689645123209 23
"118583" -48.2204807443224 -1.1971462554728 27
"388272" -48.3417791414064 -1.41519365765546 11
"94968" -48.430266713481 -1.177321825472 21
"443705" -48.4177441810053 -1.47868278981614 8
"259826" -48.3932073248805 -1.3118248211893 5
"454481" -48.4633685174752 -1.50401394784057 16
"412728" -48.3917071487096 -1.43536043603598 12
"45952" -48.2466194490002 -1.13707024304607 13
"411889" -48.372282445775 -1.43450015309321 19
"332954" -48.3754061785745 -1.37068422366402 21
"287463" -48.355606478667 -1.3323990945097 18
"56111" -48.4006035424614 -1.1465707130408 26
"91614" -48.1880430588601 -1.17429385945293 20
"336647" -48.2876230917786 -1.37379741827152 28
"163607" -48.3461709406155 -1.23725026588563 20
"50654" -48.2668691161677 -1.14141836076545 19
"386653" -48.4078266665734 -1.41415171466721 28
"442926" -48.4574330829391 -1.47649439386804 11
"51262" -48.2453661626406 -1.1420958675467 10
"230097" -48.2914164495683 -1.28806318425195 21
"338752" -48.3848356060711 -1.37586166046879 25
"281130" -48.3898127035648 -1.32775753647624 11
"110656" -48.2485099874878 -1.1902727969402 30
