"x" "y" "jan" "fev" "mar" "abr" "mai" "jun" "jul" "ago" "set" "out" "nov" "dez"
"V577" -1.29616464925 -48.4598149847 332.519820213313 387.893854141312 435.910814285312 435.36506080625 334.538291931125 176.177313327787 166.30748443608 135.230915546381 95.4427385329563 85.0174375772063 77.7817399502375 222.760237932031
"V578" -1.29616464925 -48.4501629848 332.519820213313 387.893854141312 435.910814285312 435.36506080625 334.538291931125 176.177313327787 166.30748443608 135.230915546381 95.4427385329563 85.0174375772063 77.7817399502375 222.760237932031
"V579" -1.29616464925 -48.4405109849 346.82759857175 386.361784935 457.690904617375 420.436557769688 333.544635772688 174.810669422156 167.786990356473 137.940089225631 96.09562277795 88.0444060563688 84.43710947035 236.599553585088
"V580" -1.29616464925 -48.430858985 346.82759857175 386.361784935 457.690904617375 420.436557769688 333.544635772688 174.810669422156 167.786990356473 137.940089225631 96.09562277795 88.0444060563688 84.43710947035 236.599553585088
"V581" -1.29616464925 -48.4212069851 346.82759857175 386.361784935 457.690904617375 420.436557769688 333.544635772688 174.810669422156 167.786990356473 137.940089225631 96.09562277795 88.0444060563688 84.43710947035 236.599553585088
"V582" -1.29616464925 -48.4115549852 346.82759857175 386.361784935 457.690904617375 420.436557769688 333.544635772688 174.810669422156 167.786990356473 137.940089225631 96.09562277795 88.0444060563688 84.43710947035 236.599553585088
"V583" -1.29616464925 -48.4019029853 346.82759857175 386.361784935 457.690904617375 420.436557769688 333.544635772688 174.810669422156 167.786990356473 137.940089225631 96.09562277795 88.0444060563688 84.43710947035 236.599553585088
"V584" -1.29616464925 -48.3922509854 344.137675285312 382.955130577063 449.968671798688 415.709054946937 332.397014618 174.487177371975 167.0235819498 135.63883590705 94.0111818313875 86.4001879692062 82.1610392331187 233.164242267538
"V585" -1.29616464925 -48.3825989855 344.137675285312 382.955130577063 449.968671798688 415.709054946937 332.397014618 174.487177371975 167.0235819498 135.63883590705 94.0111818313875 86.4001879692062 82.1610392331187 233.164242267538
"V586" -1.29616464925 -48.3729469856 344.137675285312 382.955130577063 449.968671798688 415.709054946937 332.397014618 174.487177371975 167.0235819498 135.63883590705 94.0111818313875 86.4001879692062 82.1610392331187 233.164242267538
"V587" -1.29616464925 -48.3632949857 344.137675285312 382.955130577063 449.968671798688 415.709054946937 332.397014618 174.487177371975 167.0235819498 135.63883590705 94.0111818313875 86.4001879692062 82.1610392331187 233.164242267538
"V588" -1.29616464925 -48.3536429858 344.137675285312 382.955130577063 449.968671798688 415.709054946937 332.397014618 174.487177371975 167.0235819498 135.63883590705 94.0111818313875 86.4001879692062 82.1610392331187 233.164242267538
"V589" -1.29616464925 -48.3439909859 355.853700637812 400.239960670625 450.251380920437 413.892526626688 327.306071281375 173.36344575885 167.539139811133 138.042013645156 95.5207772255312 89.4595898389875 85.6536642311813 236.715240478481
"V590" -1.29616464925 -48.334338986 355.853700637812 400.239960670625 450.251380920437 413.892526626688 327.306071281375 173.36344575885 167.539139811133 138.042013645156 95.5207772255312 89.4595898389875 85.6536642311813 236.715240478481
"V591" -1.29616464925 -48.3246869861 355.853700637812 400.239960670625 450.251380920437 413.892526626688 327.306071281375 173.36344575885 167.539139811133 138.042013645156 95.5207772255312 89.4595898389875 85.6536642311813 236.715240478481
"V592" -1.29616464925 -48.3150349862 355.853700637812 400.239960670625 450.251380920437 413.892526626688 327.306071281375 173.36344575885 167.539139811133 138.042013645156 95.5207772255312 89.4595898389875 85.6536642311813 236.715240478481
"V593" -1.29616464925 -48.3053829863 355.853700637812 400.239960670625 450.251380920437 413.892526626688 327.306071281375 173.36344575885 167.539139811133 138.042013645156 95.5207772255312 89.4595898389875 85.6536642311813 236.715240478481
"V594" -1.29616464925 -48.2957309864 373.132959365812 414.090961456312 459.980884552 407.29975700375 326.365600586 176.884581089069 172.7289932252 141.324287891506 96.5211663245813 85.15098822125 90.9429683685 232.490739345469
"V595" -1.29616464925 -48.2860789865 373.132959365812 414.090961456312 459.980884552 407.29975700375 326.365600586 176.884581089069 172.7289932252 141.324287891506 96.5211663245813 85.15098822125 90.9429683685 232.490739345469
"V596" -1.29616464925 -48.2764269866 373.132959365812 414.090961456312 459.980884552 407.29975700375 326.365600586 176.884581089069 172.7289932252 141.324287891506 96.5211663245813 85.15098822125 90.9429683685 232.490739345469
"V597" -1.29616464925 -48.2667749867 373.132959365812 414.090961456312 459.980884552 407.29975700375 326.365600586 176.884581089069 172.7289932252 141.324287891506 96.5211663245813 85.15098822125 90.9429683685 232.490739345469
"V598" -1.29616464925 -48.2571229868 373.132959365812 414.090961456312 459.980884552 407.29975700375 326.365600586 176.884581089069 172.7289932252 141.324287891506 96.5211663245813 85.15098822125 90.9429683685 232.490739345469
"V599" -1.29616464925 -48.2474709869 366.339093208312 409.278701782313 447.459554672187 404.597257614062 322.327662467875 176.557680606725 171.893166605687 139.5652046204 92.4187791346875 83.483667373675 89.19417691225 228.946408271675
"V600" -1.29616464925 -48.237818987 366.339093208312 409.278701782313 447.459554672187 404.597257614062 322.327662467875 176.557680606725 171.893166605687 139.5652046204 92.4187791346875 83.483667373675 89.19417691225 228.946408271675
"V601" -1.29616464925 -48.2281669871 366.339093208312 409.278701782313 447.459554672187 404.597257614062 322.327662467875 176.557680606725 171.893166605687 139.5652046204 92.4187791346875 83.483667373675 89.19417691225 228.946408271675
"V602" -1.29616464925 -48.2185149872 366.339093208312 409.278701782313 447.459554672187 404.597257614062 322.327662467875 176.557680606725 171.893166605687 139.5652046204 92.4187791346875 83.483667373675 89.19417691225 228.946408271675
"V603" -1.30581664915 -48.5563349837 320.971965789812 393.359564781125 444.7273254395 436.124570846375 337.94412422175 178.704542160062 166.48214670816 139.547494411481 90.3700692654375 85.8305211067375 78.5432590246625 212.717595100275
"V604" -1.30581664915 -48.5466829838 319.754518509 382.88854408275 444.045934677125 425.002674102687 331.468866348187 173.287994384731 165.356914265833 136.514585495025 90.5765936375188 85.8853225707687 80.718470215825 214.65921878825
"V605" -1.30581664915 -48.527378984 319.754518509 382.88854408275 444.045934677125 425.002674102687 331.468866348187 173.287994384731 165.356914265833 136.514585495025 90.5765936375188 85.8853225707687 80.718470215825 214.65921878825
"V606" -1.30581664915 -48.4984229843 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V607" -1.30581664915 -48.4887709844 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V608" -1.30581664915 -48.4791189845 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V609" -1.30581664915 -48.4694669846 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V610" -1.30581664915 -48.4598149847 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V611" -1.30581664915 -48.4501629848 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V612" -1.30581664915 -48.4405109849 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V613" -1.30581664915 -48.430858985 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V614" -1.30581664915 -48.4212069851 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V615" -1.30581664915 -48.4115549852 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V616" -1.30581664915 -48.4019029853 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V617" -1.30581664915 -48.3922509854 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V618" -1.30581664915 -48.3825989855 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V619" -1.30581664915 -48.3729469856 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V620" -1.30581664915 -48.3632949857 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V621" -1.30581664915 -48.3536429858 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V622" -1.30581664915 -48.3439909859 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V623" -1.30581664915 -48.334338986 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V624" -1.30581664915 -48.3246869861 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V625" -1.30581664915 -48.3150349862 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V626" -1.30581664915 -48.3053829863 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V627" -1.30581664915 -48.2957309864 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V628" -1.30581664915 -48.2860789865 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V629" -1.30581664915 -48.2764269866 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V630" -1.30581664915 -48.2667749867 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V631" -1.30581664915 -48.2571229868 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V632" -1.30581664915 -48.2474709869 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V633" -1.30581664915 -48.237818987 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V634" -1.30581664915 -48.2281669871 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V635" -1.30581664915 -48.2185149872 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V636" -1.31546864905 -48.5466829838 319.754518509 382.88854408275 444.045934677125 425.002674102687 331.468866348187 173.287994384731 165.356914265833 136.514585495025 90.5765936375188 85.8853225707687 80.718470215825 214.65921878825
"V637" -1.31546864905 -48.4984229843 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V638" -1.31546864905 -48.4887709844 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V639" -1.31546864905 -48.4791189845 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V640" -1.31546864905 -48.4694669846 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V641" -1.31546864905 -48.4598149847 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V642" -1.31546864905 -48.4501629848 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V643" -1.31546864905 -48.4405109849 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V644" -1.31546864905 -48.430858985 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V645" -1.31546864905 -48.4212069851 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V646" -1.31546864905 -48.4115549852 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V647" -1.31546864905 -48.4019029853 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V648" -1.31546864905 -48.3922509854 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V649" -1.31546864905 -48.3825989855 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V650" -1.31546864905 -48.3729469856 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V651" -1.31546864905 -48.3632949857 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V652" -1.31546864905 -48.3536429858 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V653" -1.31546864905 -48.3439909859 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V654" -1.31546864905 -48.334338986 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V655" -1.31546864905 -48.3246869861 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V656" -1.31546864905 -48.3150349862 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V657" -1.31546864905 -48.3053829863 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V658" -1.31546864905 -48.2957309864 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V659" -1.31546864905 -48.2860789865 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V660" -1.31546864905 -48.2764269866 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V661" -1.31546864905 -48.2667749867 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V662" -1.31546864905 -48.2571229868 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V663" -1.31546864905 -48.2474709869 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V664" -1.31546864905 -48.237818987 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V665" -1.31546864905 -48.2281669871 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V666" -1.32512064895 -48.5466829838 319.754518509 382.88854408275 444.045934677125 425.002674102687 331.468866348187 173.287994384731 165.356914265833 136.514585495025 90.5765936375188 85.8853225707687 80.718470215825 214.65921878825
"V667" -1.32512064895 -48.5370309839 319.754518509 382.88854408275 444.045934677125 425.002674102687 331.468866348187 173.287994384731 165.356914265833 136.514585495025 90.5765936375188 85.8853225707687 80.718470215825 214.65921878825
"V668" -1.32512064895 -48.4984229843 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V669" -1.32512064895 -48.4887709844 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V670" -1.32512064895 -48.4791189845 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V671" -1.32512064895 -48.4694669846 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V672" -1.32512064895 -48.4598149847 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V673" -1.32512064895 -48.4501629848 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V674" -1.32512064895 -48.4405109849 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V675" -1.32512064895 -48.430858985 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V676" -1.32512064895 -48.4212069851 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V677" -1.32512064895 -48.4115549852 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V678" -1.32512064895 -48.4019029853 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V679" -1.32512064895 -48.3922509854 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V680" -1.32512064895 -48.3825989855 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V681" -1.32512064895 -48.3729469856 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V682" -1.32512064895 -48.3632949857 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V683" -1.32512064895 -48.3536429858 340.943449020438 394.89072990425 449.769931793375 408.117630004937 333.155045509313 171.020208835506 166.803180185833 136.43440008155 96.702929019925 90.156770110125 90.8956043719938 235.954894542869
"V684" -1.32512064895 -48.3439909859 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V685" -1.32512064895 -48.334338986 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V686" -1.32512064895 -48.3246869861 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V687" -1.32512064895 -48.3150349862 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V688" -1.32512064895 -48.3053829863 361.48758506775 407.243219375562 443.534835815375 401.7022361755 327.940265655375 172.100558280988 167.179841868013 135.704905033125 97.2107830047938 92.20195543755 95.310306310625 239.763989448569
"V689" -1.32512064895 -48.2957309864 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V690" -1.32512064895 -48.2860789865 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V691" -1.32512064895 -48.2764269866 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V692" -1.32512064895 -48.2667749867 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V693" -1.32512064895 -48.2571229868 366.259218215937 416.049949646 449.405733108563 405.5872478485 324.904906273 175.437124729063 170.796733601867 135.4841494561 95.9984335899375 93.8704288005437 95.1651511192437 238.6881551742
"V694" -1.32512064895 -48.2474709869 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V695" -1.32512064895 -48.237818987 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V696" -1.32512064895 -48.2281669871 361.795836448688 410.389980316125 440.55733680725 405.350280761687 321.477809906 175.029126167337 168.818596394813 134.571088314081 93.5493195057375 91.292177677125 93.9178025723063 238.186416149094
"V697" -1.33477264885 -48.5466829838 319.754518509 382.88854408275 444.045934677125 425.002674102687 331.468866348187 173.287994384731 165.356914265833 136.514585495025 90.5765936375188 85.8853225707687 80.718470215825 214.65921878825
"V698" -1.33477264885 -48.5370309839 319.754518509 382.88854408275 444.045934677125 425.002674102687 331.468866348187 173.287994384731 165.356914265833 136.514585495025 90.5765936375188 85.8853225707687 80.718470215825 214.65921878825
"V699" -1.33477264885 -48.4984229843 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V700" -1.33477264885 -48.4887709844 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V701" -1.33477264885 -48.4791189845 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V702" -1.33477264885 -48.4694669846 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V703" -1.33477264885 -48.4598149847 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V704" -1.33477264885 -48.4501629848 328.60191154475 397.376522064187 440.72858047475 421.373275756875 330.466972351125 172.439752101888 165.424122619533 135.738499641463 98.4986987113875 90.6254780292813 86.38281559945 227.269870281188
"V705" -1.33477264885 -48.4405109849 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V706" -1.33477264885 -48.430858985 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V707" -1.33477264885 -48.4212069851 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
"V708" -1.33477264885 -48.4115549852 343.2040166855 401.606030464125 454.410472869875 414.664203643875 334.285454750063 172.499246597362 168.32990366632 138.683576583813 99.4023303986063 92.6091834307375 92.6833610535125 239.704384803781
